Wall time,Step,Value
1648964140.4945283,71,0.4658709466457367
1648970682.5265443,72,0.4685523808002472
1648977243.9768343,73,0.46591272950172424
1648983730.8692107,74,0.4659767150878906
1648990250.085008,75,0.4661189615726471
1648996638.8968062,76,0.42719897627830505
1649003073.0727723,77,0.3830757439136505
1649009459.2100537,78,0.39181095361709595
1649015866.164081,79,0.39403006434440613
1649022283.0598376,80,0.38258132338523865
1649028685.2580547,81,0.3871084749698639
1649035112.3656306,82,0.39145317673683167
1649041572.6979825,83,0.39318445324897766
1649047996.0883222,84,0.3936021327972412
1649054405.5116794,85,0.39582911133766174
1649060834.8391817,86,0.39623358845710754
1649067290.2688415,87,0.3977507948875427
1649073720.3431315,88,0.3983440399169922
1649080157.666569,89,0.4000564217567444
1649086632.9774008,90,0.3999580442905426
1649093085.0154014,91,0.4005506932735443
1649099524.182279,92,0.4006665349006653
1649105959.0416553,93,0.401889830827713
1649112561.2477436,94,0.4026080369949341
1649119984.7536905,95,0.4023648798465729
1649126730.4819407,96,0.40251624584198
