Wall time,Step,Value
1648785744.9068987,20000,25.14650535583496
1648786150.8711777,20020,25.35955238342285
1648786551.1471465,20040,25.890235900878906
1648786952.7610567,20060,26.03162384033203
1648787347.048995,20080,26.29240608215332
1648787750.224015,20100,26.018360137939453
1648788156.1454616,20120,26.921897888183594
1648788555.2947986,20140,26.275222778320312
1648788952.9510555,20160,25.90171241760254
1648789359.2596915,20180,25.553213119506836
1648789750.745898,20200,26.600088119506836
1648790160.90173,20220,25.790246963500977
1648790561.812337,20240,25.873104095458984
1648790961.9253151,20260,26.12114715576172
1648791364.8831718,20280,27.322751998901367
1648791762.70089,20300,25.796628952026367
1648792168.3433125,20320,26.16232681274414
1648792569.852072,20340,25.977373123168945
1648792962.1828666,20360,26.10615348815918
1648793359.5088198,20380,26.651399612426758
1648793756.3322372,20400,26.033926010131836
1648794160.4108772,20420,25.96748161315918
1648794562.8775187,20440,25.89446258544922
1648794953.3738604,20460,25.749391555786133
1648795362.4594471,20480,25.26302719116211
1648795749.029713,20500,25.654163360595703
1648796158.4502146,20520,25.912517547607422
1648796561.6414695,20540,26.341333389282227
1648796965.5838904,20560,25.44072151184082
1648797359.9890106,20580,25.78645133972168
1648797772.8273454,20600,25.49662971496582
1648798179.2866137,20620,25.07335090637207
1648798585.7519438,20640,24.993383407592773
1648798978.3143709,20660,25.50439453125
1648799375.4868472,20680,25.20877456665039
1648799774.3318672,20700,25.31882095336914
1648800179.6630952,20720,25.173463821411133
1648800570.119982,20740,25.454830169677734
1648800967.6904445,20760,24.496850967407227
1648801355.3183975,20780,25.056968688964844
1648801784.1693225,20800,25.296934127807617
1648802173.267052,20820,25.29897689819336
1648802581.4637215,20840,24.87345314025879
1648802981.7425566,20860,25.02810287475586
1648803373.5021234,20880,25.516931533813477
1648803776.1669805,20900,25.494245529174805
1648804176.089429,20920,25.1197509765625
1648804577.0186417,20940,25.069637298583984
1648804985.4775767,20960,25.437625885009766
1648805388.1239798,20980,24.9107666015625
1648805784.8214517,21000,24.72096061706543
1648806185.9500356,21020,25.2232666015625
1648806589.0513165,21040,25.333650588989258
1648806985.6744602,21060,25.073654174804688
1648807386.9574988,21080,25.03884506225586
1648807787.6611822,21100,25.13811492919922
1648808180.8689277,21120,24.90444564819336
1648808577.1358676,21140,24.72553062438965
1648808973.6032202,21160,25.27448272705078
1648809369.0724573,21180,24.91805076599121
1648809800.8674939,21200,24.948965072631836
1648810200.1290443,21220,24.639333724975586
1648810592.0877745,21240,24.466449737548828
1648810992.2561858,21260,24.504789352416992
1648811391.5269701,21280,24.691089630126953
1648811789.941462,21300,24.6031436920166
1648812187.2413807,21320,24.56427001953125
1648812587.7730827,21340,24.35190200805664
1648812987.6076026,21360,24.929847717285156
1648813378.4393992,21380,24.57203483581543
1648813774.6894827,21400,24.352750778198242
1648814176.9746692,21420,23.988914489746094
1648814582.441301,21440,24.36885643005371
1648814982.9200053,21460,23.950416564941406
1648815376.2365305,21480,24.057809829711914
1648815778.330496,21500,23.96728515625
1648816176.2099004,21520,23.861434936523438
1648816572.8174715,21540,23.93639373779297
1648816975.5861742,21560,24.023279190063477
1648817375.392619,21580,24.2814998626709
1648817782.303047,21600,23.708545684814453
1648818189.4723682,21620,23.974872589111328
1648818584.2160594,21640,23.917173385620117
1648818985.9509938,21660,23.679471969604492
1648819382.4661617,21680,23.70128631591797
1648819785.990534,21700,23.61311149597168
1648820177.0238075,21720,23.47264289855957
1648820577.8088644,21740,23.56163787841797
1648820981.6919498,21760,23.364215850830078
1648821374.748732,21780,23.410547256469727
1648821780.9107478,21800,23.255435943603516
1648822186.1051888,21820,23.463537216186523
1648822588.7987065,21840,23.416912078857422
1648822989.5878327,21860,23.161039352416992
