Wall time,Step,Value
1649717820.061208,0,25.216711044311523
1649717879.1840875,5,22.66866683959961
1649717934.7572498,10,26.744861602783203
1649717989.3447802,15,27.31537437438965
1649718048.1064115,16,28.717815399169922
1649718112.184625,21,28.497299194335938
1649718170.7906992,26,29.0974178314209
1649718228.5570462,31,29.53955078125
1649718283.4705746,32,29.52934455871582
1649718337.768907,37,30.31779670715332
1649718396.2815902,42,29.409778594970703
1649718453.577993,47,29.96138572692871
1649718515.3880627,48,28.452476501464844
1649718571.4526105,53,30.39034080505371
1649718634.958436,58,30.403043746948242
1649718690.308214,63,30.162189483642578
1649718747.7332232,64,29.75348472595215
1649718806.76208,69,30.9669132232666
1649718863.882147,74,30.08232879638672
1649718917.0539982,79,29.17504119873047
1649718972.2686849,80,31.34122657775879
1649719029.6840868,85,29.46854019165039
1649719083.940677,90,30.198707580566406
1649719140.4632888,95,30.415882110595703
1649719196.3639076,96,28.980674743652344
1649719261.528197,101,30.177942276000977
1649719323.4001465,106,29.416093826293945
1649719377.2869155,111,31.217857360839844
1649719432.9141645,112,32.95994186401367
1649719494.4030983,117,30.150527954101562
1649719547.4187903,122,29.9121036529541
1649719603.2325635,127,30.120681762695312
1649719660.3002465,128,30.931665420532227
1649719729.4468384,133,29.79971694946289
1649719782.782494,138,29.70694923400879
1649719849.4099386,143,31.058120727539062
1649719909.3823183,144,27.326791763305664
1649719972.4767497,149,29.297950744628906
1649720027.3954508,154,30.797157287597656
1649720079.1311243,159,31.897966384887695
1649720133.5457323,160,27.01490020751953
1649720186.5379674,165,30.77968978881836
1649720244.0660222,170,30.624834060668945
1649720297.4943824,175,30.433469772338867
1649720353.4198823,176,31.267501831054688
1649720408.1264389,181,30.689645767211914
1649720470.8493545,186,30.28336524963379
1649720525.8100057,191,29.639726638793945
1649720582.5277739,192,29.965410232543945
1649720638.571517,197,30.575241088867188
1649720695.1249218,202,30.085779190063477
1649720745.8840778,207,30.235641479492188
1649720801.5921934,208,28.178871154785156
1649720857.443486,213,29.85323143005371
1649720913.7307146,218,31.032869338989258
1649720963.126779,223,30.567291259765625
1649721020.211562,224,30.329484939575195
1649721077.4862027,229,30.190061569213867
1649721137.1370878,234,31.77644920349121
1649721197.5483654,239,29.746639251708984
1649721252.220315,240,32.16265106201172
1649721306.16396,245,29.85358428955078
1649721363.0655072,250,29.802688598632812
1649721415.5250132,255,31.194534301757812
1649721467.4307985,256,30.826704025268555
1649721527.4487154,261,30.081518173217773
1649721582.3642893,266,30.518638610839844
1649721639.6999853,271,30.634639739990234
1649721697.3938773,272,29.258106231689453
1649721752.95737,277,30.68095588684082
1649721812.4305642,282,30.489770889282227
1649721863.9481006,287,30.42062759399414
1649721921.3930316,288,30.56744384765625
1649721977.5855823,293,29.72654914855957
1649722035.943522,298,30.50083351135254
1649722094.6208227,303,31.494993209838867
1649722150.0914867,304,30.127243041992188
1649722208.1978312,309,31.037904739379883
1649722270.5223846,314,29.91054344177246
1649722333.0035229,319,30.875083923339844
1649722392.38782,320,29.682384490966797
1649722453.2155983,325,31.029123306274414
1649722516.1084309,330,30.857646942138672
1649722570.3725996,335,30.315099716186523
1649722634.2471867,336,29.538066864013672
1649722700.0635397,341,30.610618591308594
1649722761.9173558,346,29.673208236694336
1649722819.3600328,351,32.0201416015625
1649722891.774369,352,32.034027099609375
1649722954.1360025,357,29.435863494873047
1649723017.801217,362,30.077838897705078
1649723078.4194987,367,32.54349136352539
1649723145.7351165,368,29.974502563476562
1649723212.7735271,373,31.42420196533203
1649723274.5639284,378,31.09691047668457
1649723338.9666874,383,30.156147003173828
1649723404.519459,384,31.562347412109375
1649723468.4675376,389,31.19536590576172
1649723528.6450803,394,30.22848892211914
1649723584.2663743,399,30.64910316467285
1649723646.9238992,400,29.352916717529297
1649723709.8740256,405,31.406620025634766
1649723774.8407288,410,30.74686050415039
1649723829.8080845,415,30.20218276977539
1649723892.2006912,416,30.917678833007812
1649723954.2764745,421,31.2496337890625
