Wall time,Step,Value
1649855261.6839397,100,0.21666286885738373
1649855570.1290536,101,0.20970076322555542
1649855870.7906024,102,0.2071302831172943
1649856171.76142,103,0.20579862594604492
1649856472.5746264,104,0.2035699188709259
1649856779.5982165,105,0.20222704112529755
1649857083.9186509,106,0.2001020908355713
1649857390.3095658,107,0.19896744191646576
1649857694.2763815,108,0.1974874883890152
1649858001.0478213,109,0.19664710760116577
1649858303.892134,110,0.19600781798362732
1649858614.2459662,111,0.19563908874988556
1649858923.9702413,112,0.19357676804065704
1649859235.7374904,113,0.1920066475868225
1649859539.6809108,114,0.18989472091197968
1649859853.2341828,115,0.19097821414470673
1649860157.529865,116,0.18813958764076233
1649860472.2455854,117,0.18832089006900787
1649860776.9812078,118,0.18630385398864746
1649861086.3417287,119,0.18500201404094696
1649861390.259034,120,0.18387767672538757
1649861701.1737046,121,0.18362067639827728
1649862007.9454129,122,0.18123343586921692
1649862315.489022,123,0.18213224411010742
1649862629.4899402,124,0.1824987232685089
1649862941.462781,125,0.18101182579994202
1649863249.770843,126,0.1800893247127533
1649863558.5500715,127,0.18001767992973328
1649863870.7374003,128,0.18002425134181976
1649864181.8192754,129,0.17905040085315704
1649864507.5386524,130,0.17867858707904816
1649864816.5449512,131,0.17961345613002777
1649865132.5593863,132,0.17861098051071167
1649865443.017136,133,0.17733891308307648
1649865759.182364,134,0.17709074914455414
1649866066.2751215,135,0.1757493019104004
1649866374.1282716,136,0.17552520334720612
1649866680.3795466,137,0.175659641623497
1649866996.0938156,138,0.1758149415254593
1649867299.9920382,139,0.17485837638378143
1649867610.090586,140,0.1744234412908554
1649867915.089411,141,0.17370057106018066
1649868223.8861454,142,0.17489390075206757
1649868525.0526915,143,0.17423972487449646
1649868835.8002496,144,0.1740931272506714
1649869136.3653736,145,0.17383353412151337
1649869449.9249547,146,0.17453189194202423
1649869752.4558809,147,0.1737043261528015
1649870060.9935405,148,0.17371991276741028
1649870359.2194114,149,0.17280319333076477
1649870670.0802855,150,0.17210179567337036
1649870970.1798913,151,0.17144733667373657
1649871284.5718,152,0.1712239384651184
1649871584.1526492,153,0.17131344974040985
1649871895.3830612,154,0.17133618891239166
1649872191.9426,155,0.17088067531585693
1649872508.519098,156,0.17086021602153778
1649872807.26951,157,0.17085540294647217
1649873112.3066568,158,0.17117130756378174
1649873410.634137,159,0.1709238588809967
1649873717.5556953,160,0.17024703323841095
1649874019.8327334,161,0.1706831306219101
1649874326.9027,162,0.1703214794397354
1649874627.8043358,163,0.17015056312084198
1649874932.7122412,164,0.16941680014133453
1649875237.4096928,165,0.1696690171957016
1649875541.1495202,166,0.1698499321937561
1649875843.4336965,167,0.16943949460983276
1649876146.2220764,168,0.16958250105381012
1649876451.0620866,169,0.16968581080436707
1649876754.9523227,170,0.17021740972995758
1649877062.6971965,171,0.16920879483222961
1649877366.6134765,172,0.16905584931373596
1649877678.68674,173,0.16885000467300415
1649878002.438335,174,0.16874383389949799
1649878319.466089,175,0.16959291696548462
1649878623.1161418,176,0.16906100511550903
1649878928.2928376,177,0.16928189992904663
1649879233.135438,178,0.16857196390628815
1649879541.0295384,179,0.16888704895973206
1649879843.0615299,180,0.1684582233428955
1649880151.015405,181,0.1682397425174713
1649880460.667169,182,0.168119877576828
1649880769.4027233,183,0.1677141934633255
1649881069.885187,184,0.16827718913555145
1649881381.11786,185,0.16817927360534668
1649881699.500632,186,0.16845445334911346
1649882014.7137458,187,0.16824184358119965
1649882326.6502843,188,0.1679345965385437
1649882653.316202,189,0.16798719763755798
1649882964.7661166,190,0.16805867850780487
1649883309.8277798,191,0.16760006546974182
1649883627.2537732,192,0.16831333935260773
1649883947.7025285,193,0.1672331839799881
1649884263.166935,194,0.16741451621055603
1649884587.8174694,195,0.1675272285938263
1649884905.3514764,196,0.16721244156360626
1649885488.0314467,197,0.16709785163402557
1649885804.444357,198,0.16677510738372803
1649886117.9673097,199,0.16710136830806732
1649886434.4733422,200,0.16649183630943298
1649886753.6208072,201,0.166456401348114
1649887066.640755,202,0.16603043675422668
1649887402.6814587,203,0.16611254215240479
1649887713.7894342,204,0.16649027168750763
1649888066.919087,205,0.16614796221256256
1649888400.385118,206,0.1661025583744049
1649888739.633284,207,0.1662493199110031
1649889072.7676492,208,0.16626055538654327
1649889443.3254864,209,0.16589854657649994
1649889781.3430095,210,0.16537320613861084
1649890108.5578015,211,0.16580353677272797
1649890438.1034663,212,0.1658632606267929
1649890746.6767583,213,0.16574203968048096
1649891069.1617558,214,0.1659366488456726
1649891395.5326285,215,0.1657976359128952
1649891722.6049004,216,0.16607730090618134
1649892040.4507294,217,0.16553860902786255
1649892366.4151828,218,0.16568341851234436
1649892677.0030978,219,0.16529402136802673
1649893001.6136112,220,0.16533160209655762
1649893315.5698836,221,0.1653328686952591
1649893624.0911767,222,0.16552554070949554
1649893938.5967462,223,0.1653745472431183
1649894267.3776581,224,0.16555353999137878
1649894590.496711,225,0.16528862714767456
1649894902.882613,226,0.1657303422689438
1649895237.8050156,227,0.1658012717962265
1649895545.8362608,228,0.1654050648212433
1649895868.3028638,229,0.16552479565143585
1649896183.397124,230,0.1646030843257904
1649896512.8476193,231,0.1652597188949585
1649896823.4170387,232,0.16497568786144257
1649897139.252292,233,0.16483135521411896
1649897444.2770596,234,0.16530455648899078
1649897768.3371248,235,0.16478082537651062
1649898078.8602629,236,0.16516581177711487
1649898396.3336673,237,0.16524524986743927
1649898703.0700612,238,0.16453395783901215
1649899015.1863098,239,0.16464273631572723
1649899327.0362651,240,0.16432133316993713
