Wall time,Step,Value
1649717820.0616994,0,0.1835017055273056
1649717879.1841967,5,0.17471690475940704
1649717934.757365,10,0.16126829385757446
1649717989.3450584,15,0.15224182605743408
1649718048.1065454,16,0.14758634567260742
1649718112.184763,21,0.14592023193836212
1649718170.790813,26,0.12804608047008514
1649718228.557321,31,0.14175990223884583
1649718283.470745,32,0.16250121593475342
1649718337.7690225,37,0.12799973785877228
1649718396.2816966,42,0.14087237417697906
1649718453.578284,47,0.13120250403881073
1649718515.3881853,48,0.1535029262304306
1649718571.452736,53,0.13624301552772522
1649718634.9585752,58,0.13837632536888123
1649718690.3085012,63,0.12375501543283463
1649718747.7333431,64,0.11760552227497101
1649718806.7621846,69,0.12895077466964722
1649718863.8822532,74,0.1399167776107788
1649718917.0542855,79,0.13782452046871185
1649718972.268796,80,0.11843960732221603
1649719029.6842048,85,0.12392784655094147
1649719083.9407904,90,0.13243642449378967
1649719140.4635768,95,0.14390170574188232
1649719196.3640652,96,0.14282993972301483
1649719261.528309,101,0.1299116164445877
1649719323.400259,106,0.1311817467212677
1649719377.2872236,111,0.13475650548934937
1649719432.914296,112,0.12727577984333038
1649719494.4032054,117,0.12548528611660004
1649719547.418896,122,0.144892156124115
1649719603.2328513,127,0.12794655561447144
1649719660.300357,128,0.13599388301372528
1649719729.4469564,133,0.1318700909614563
1649719782.7825997,138,0.13568775355815887
1649719849.410242,143,0.12911731004714966
1649719909.3824315,144,0.12720705568790436
1649719972.4768639,149,0.13541817665100098
1649720027.395564,154,0.11855984479188919
1649720079.1314175,159,0.14367221295833588
1649720133.545852,160,0.14504529535770416
1649720186.5380764,165,0.11997924745082855
1649720244.0661304,170,0.1487831175327301
1649720297.494674,175,0.12580984830856323
1649720353.420088,176,0.14340181648731232
1649720408.126553,181,0.1357988864183426
1649720470.84946,186,0.1217489019036293
1649720525.8102539,191,0.13580402731895447
1649720582.5278869,192,0.14832940697669983
1649720638.5716245,197,0.13321559131145477
1649720695.1250427,202,0.1359439641237259
1649720745.8843732,207,0.12670597434043884
1649720801.592307,208,0.11006242036819458
