Wall time,Step,Value
1649722559.3791893,15,0.1332220435142517
1649722693.2419813,21,0.15491315722465515
1649722764.5495741,26,0.12575559318065643
1649722899.1552262,32,0.14185719192028046
1649723034.3059936,42,0.13235457241535187
1649723098.7527463,47,0.13541285693645477
1649723162.7479126,48,0.1565880924463272
1649723242.5064387,53,0.12986256182193756
1649723311.1600215,58,0.12856797873973846
1649723369.073941,63,0.1385708898305893
1649723438.4952552,64,0.14843051135540009
1649723516.2054365,69,0.13491812348365784
1649723589.749436,74,0.13417638838291168
1649723644.8517396,79,0.12700089812278748
1649723711.2791898,80,0.12340406328439713
1649723844.0860012,90,0.1181105524301529
1649723981.1513538,96,0.1351984590291977
1649724058.686457,101,0.13615287840366364
1649724397.414318,122,0.14000165462493896
1649724460.8373742,127,0.1282649040222168
1649724529.9180305,128,0.08321990817785263
1649724598.8580062,133,0.14934951066970825
1649724678.4200368,138,0.12737049162387848
1649724804.1567996,144,0.15370133519172668
1649725010.1956859,159,0.12507416307926178
1649725078.0635076,160,0.16277986764907837
1649725217.6961815,170,0.1309049427509308
1649725290.6712425,175,0.12093821167945862
1649725359.751815,176,0.11984487622976303
1649725432.8122005,181,0.11853138357400894
1649725566.981143,191,0.13920143246650696
1649725704.6190243,197,0.12972956895828247
1649725778.237075,202,0.13292253017425537
1649725987.9009814,213,0.1411609649658203
1649726058.4224722,218,0.12696827948093414
1649726122.5668344,223,0.11670540273189545
1649726192.3487782,224,0.11893951147794724
1649726258.775243,229,0.12436584383249283
1649726469.7284505,240,0.13378876447677612
1649726543.7814927,245,0.12629127502441406
1649726672.634174,255,0.1418871283531189
1649726809.6674085,261,0.1265314221382141
1649726881.136826,266,0.12533022463321686
1649726940.1907828,271,0.14568576216697693
1649727006.851753,272,0.11946924030780792
1649727100.0625255,277,0.1522352248430252
1649727227.9210742,287,0.11834689229726791
1649727303.5749488,288,0.18719695508480072
1649727372.148188,293,0.13673585653305054
1649727438.0734663,298,0.13951376080513
1649727569.4840002,304,0.11556696146726608
1649727723.6134655,314,0.14416958391666412
1649727781.432511,319,0.13463139533996582
1649727923.590469,325,0.135867178440094
1649728120.8107097,336,0.1377800703048706
1649728189.3584619,341,0.1342652291059494
1649728274.077097,346,0.12071135640144348
1649728339.7694795,351,0.13796810805797577
1649728409.803978,352,0.1121990904211998
1649728479.0897853,357,0.141352578997612
1649728613.9518945,367,0.12627127766609192
1649728833.9102457,378,0.13505084812641144
1649729166.9293666,399,0.1452493965625763
1649729370.4537437,410,0.12605321407318115
1649729523.6352444,416,0.16857494413852692
1649729586.8487012,421,0.13700129091739655
1649729663.280125,426,0.1298445761203766
1649730150.8060477,453,0.13648077845573425
1649730348.4921787,464,0.1457097977399826
1649730486.5116622,474,0.1414371281862259
1649730553.1487474,479,0.12901045382022858
1649730623.3815236,480,0.14622879028320312
1649730903.2959352,496,0.11969120800495148
1649730970.7043748,501,0.13590729236602783
1649731039.44056,506,0.1413736492395401
1649731248.6250734,517,0.12932923436164856
1649731322.8764238,522,0.13173139095306396
1649731519.8478494,533,0.12414640933275223
1649731790.4055626,549,0.1312916874885559
1649731941.1928668,559,0.13747796416282654
1649732074.0887167,565,0.1334243267774582
1649732143.4837213,570,0.1323658525943756
1649732209.6751194,575,0.13379494845867157
1649732278.0381384,576,0.1451345980167389
1649732349.7642233,581,0.1412288099527359
1649732415.764521,586,0.12051685154438019
1649732563.424431,592,0.14281439781188965
1649732704.3482711,602,0.13624165952205658
1649732902.0539324,613,0.130640909075737
1649732972.5742767,618,0.14214907586574554
1649733041.3678133,623,0.13266021013259888
1649733180.579204,629,0.13255269825458527
1649733250.4814777,634,0.14850947260856628
1649733313.6883738,639,0.1291864961385727
1649733450.8090255,645,0.13496917486190796
1649733523.628299,650,0.13981948792934418
1649733658.4295576,656,0.1462269276380539
1649733733.8351877,661,0.13051454722881317
1649733869.015949,671,0.1358105093240738
1649733938.9420743,672,0.14643628895282745
1649734006.5427058,677,0.1344229131937027
1649734139.2384486,687,0.14888840913772583
1649734418.4485514,703,0.1448921263217926
1649734488.8489778,704,0.13141901791095734
1649734558.8875527,709,0.13288238644599915
1649734625.626559,714,0.1369001865386963
1649734759.6999435,720,0.14148074388504028
1649734831.778434,725,0.138762965798378
1649734970.859582,735,0.11800862848758698
1649735112.5074391,741,0.13258059322834015
1649735178.3420968,746,0.14244453608989716
1649735239.0960095,751,0.13831360638141632
1649735306.8808315,752,0.15198980271816254
1649735453.5812957,762,0.12356901913881302
1649735514.4042041,767,0.14796189963817596
1649735990.2563105,794,0.14019951224327087
1649736269.8795016,810,0.13325843214988708
1649736544.493487,826,0.13706287741661072
1649736608.8033245,831,0.13166633248329163
1649736689.4362938,832,0.15874218940734863
1649736961.584876,848,0.1303919106721878
1649737032.4750679,853,0.14269021153450012
1649737099.7853901,858,0.12990613281726837
1649737162.1200845,863,0.141328364610672
1649737375.959172,874,0.14761188626289368
1649737437.7400281,879,0.14103665947914124
1649737575.9633896,885,0.14595334231853485
1649737645.286925,890,0.12468702346086502
1649737707.3100321,895,0.1324872523546219
1649737856.9186156,901,0.14964137971401215
1649737932.3805194,906,0.126238614320755
1649737994.4653463,911,0.13061994314193726
1649738141.2372952,917,0.13137595355510712
1649738212.1588767,922,0.1427241712808609
1649738269.2678828,927,0.1306619793176651
1649738335.9626143,928,0.15025925636291504
1649738410.51208,933,0.14213861525058746
1649738489.5239518,938,0.13259091973304749
1649738688.5903957,949,0.1385556012392044
1649738762.5051217,954,0.13129344582557678
1649738898.4288933,960,0.15112629532814026
1649739183.1530418,976,0.17973648011684418
1649739249.479445,981,0.1382037103176117
1649739384.4000072,991,0.1236431673169136
1649739455.013103,992,0.1596551239490509
1649739522.587153,997,0.12911075353622437
1649739593.8900733,1002,0.1434519737958908
1649739665.9502513,1007,0.1330321729183197
1649739946.2064605,1023,0.12857291102409363
1649740155.2364864,1034,0.1284463256597519
1649740217.3237424,1039,0.13823379576206207
1649740295.7028801,1040,0.1308336704969406
1649740366.7067444,1045,0.13918176293373108
1649740498.824097,1055,0.14986538887023926
1649740769.3429234,1071,0.1450054943561554
1649740926.1074305,1077,0.14934764802455902
1649741053.774789,1087,0.1315600425004959
1649741126.133092,1088,0.11018186807632446
1649741194.9122183,1093,0.13316155970096588
1649741267.6327324,1098,0.14137986302375793
1649741329.8986657,1103,0.14476832747459412
1649741475.4496658,1109,0.14441262185573578
1649741550.8870213,1114,0.13267014920711517
1649741678.7961702,1120,0.14666800200939178
1649741825.3939896,1130,0.13185442984104156
1649741968.543907,1136,0.12620915472507477
1649742315.0596437,1157,0.14099258184432983
1649742448.522276,1167,0.13212436437606812
1649742516.2010298,1168,0.1174173578619957
1649742735.6590972,1183,0.1263817399740219
1649742802.802978,1184,0.12666313350200653
1649742875.2981226,1189,0.13544659316539764
1649742946.754884,1194,0.14025746285915375
1649743007.7150836,1199,0.13945883512496948
1649743072.7660966,1200,0.13480302691459656
1649743144.0014467,1205,0.1387682557106018
1649743226.3352005,1210,0.1334245651960373
1649743297.4954677,1215,0.14246085286140442
1649743575.120028,1231,0.14888271689414978
1649743643.2210417,1232,0.141164168715477
1649743792.4632144,1242,0.14049369096755981
1649744028.6291108,1253,0.14550447463989258
1649744288.4832156,1269,0.14971674978733063
1649744359.4214466,1274,0.13538357615470886
1649744439.4976737,1279,0.13374082744121552
1649744523.7219334,1280,0.1529911756515503
1649744670.8312888,1290,0.13356511294841766
1649744808.7567716,1296,0.1422034353017807
1649744891.210296,1301,0.1326708048582077
1649744962.898666,1306,0.132134348154068
1649745020.4849548,1311,0.14823390543460846
1649745250.1135848,1322,0.1365652233362198
1649745311.3257594,1327,0.134195014834404
1649745458.4609044,1333,0.13676781952381134
1649745758.8991454,1349,0.1391097754240036
1649745892.986198,1359,0.13100656867027283
1649746029.3050761,1365,0.14034198224544525
1649746104.8035002,1370,0.13007976114749908
1649746174.06107,1375,0.1466178297996521
1649746244.7386672,1376,0.1283642053604126
1649746333.248721,1381,0.1432107537984848
1649746474.9340498,1391,0.13969582319259644
1649746545.0439882,1392,0.1547461450099945
1649746760.8992262,1407,0.1459633708000183
1649746925.4084241,1413,0.1383804976940155
1649746994.907432,1418,0.13501369953155518
1649747131.9031148,1424,0.145511195063591
1649747277.8535097,1434,0.1434854418039322
1649747341.6905644,1439,0.14431743323802948
1649747412.212602,1440,0.0858452245593071
1649747578.3844805,1450,0.13957194983959198
1649747644.2401872,1455,0.15374858677387238
1649747711.2989118,1456,0.1507958471775055
1649747784.316322,1461,0.14310245215892792
1649747923.7099757,1471,0.13724035024642944
1649747993.834148,1472,0.12489072233438492
1649748161.084752,1482,0.14380177855491638
1649748227.1842747,1487,0.14648011326789856
1649748375.41034,1493,0.13716024160385132
1649748508.3198059,1503,0.13347472250461578
1649748580.34696,1504,0.14774636924266815
1649748669.462963,1509,0.13512811064720154
1649748755.0999415,1514,0.12883272767066956
1649748820.54556,1519,0.14640717208385468
1649748956.706429,1525,0.14681562781333923
1649749035.6382422,1530,0.13989074528217316
1649749248.4678683,1541,0.13011494278907776
1649749323.5918295,1546,0.1464921087026596
1649749392.41772,1551,0.13675998151302338
1649749461.575253,1552,0.13290058076381683
1649749603.9349258,1562,0.14914916455745697
1649749668.841592,1567,0.1392108052968979
1649749736.5882611,1568,0.13488028943538666
1649749806.2860234,1573,0.13696685433387756
1649750182.366467,1594,0.1423216611146927
1649750470.7965522,1610,0.13647112250328064
1649750540.420779,1615,0.14993217587471008
1649750674.5740702,1621,0.1406858265399933
1649750746.237217,1626,0.15208715200424194
1649750874.9390357,1632,0.0965549498796463
1649751380.9599986,1663,0.11911392956972122
1649751452.8010478,1664,0.1484994888305664
1649751676.8847203,1679,0.13847753405570984
