Wall time,Step,Value
1649779082.1674793,199,0.2095596194267273
1649779398.0764477,200,0.21474897861480713
1649779694.9434133,201,0.20904946327209473
1649780014.1651976,202,0.20589090883731842
1649780304.3565948,203,0.20502567291259766
1649780601.3787315,204,0.20474873483181
1649780883.8054903,205,0.20410917699337006
1649781183.6067328,206,0.2035365253686905
1649781466.9860609,207,0.20269684493541718
1649781792.4569323,208,0.2019689530134201
1649782079.1812098,209,0.20295584201812744
1649782370.8102365,210,0.20214390754699707
1649782656.5702367,211,0.20110827684402466
1649782955.5626094,212,0.201841339468956
1649783243.8460205,213,0.19964268803596497
1649783567.038796,214,0.19825492799282074
1649783857.299928,215,0.1989748775959015
1649784160.5113385,216,0.19964483380317688
1649784446.5511837,217,0.20078937709331512
1649784757.2522101,218,0.20034737884998322
1649785052.643082,219,0.1997016817331314
1649785359.8967276,220,0.20049850642681122
1649785645.4120247,221,0.19993112981319427
1649785962.5847313,222,0.2010354846715927
1649786256.3169239,223,0.19944548606872559
1649786569.8560941,224,0.20084817707538605
1649786857.975414,225,0.1968565732240677
1649787177.7592049,226,0.19849535822868347
1649787464.6119928,227,0.19914750754833221
1649787790.1609054,228,0.1987038403749466
1649788090.7782068,229,0.20020629465579987
1649788422.6562133,230,0.20071327686309814
1649788723.8978288,231,0.19784234464168549
1649789028.7588186,232,0.19935336709022522
1649789329.8619003,233,0.19930312037467957
1649789651.3656397,234,0.19866490364074707
1649789940.206055,235,0.19829094409942627
1649790253.70119,236,0.20135340094566345
1649790539.9937074,237,0.1993517428636551
1649790860.9533978,238,0.1999526470899582
1649791151.7680783,239,0.19915620982646942
1649791454.8525534,240,0.20165780186653137
1649791760.5132306,241,0.19860726594924927
1649792057.8609354,242,0.20014777779579163
1649792359.012234,243,0.2009202092885971
1649792678.0902133,244,0.20166976749897003
1649792968.9450119,245,0.20182949304580688
1649793275.6452394,246,0.20188525319099426
1649793562.4879744,247,0.20388011634349823
1649793875.3494568,248,0.20177671313285828
1649794168.5194502,249,0.1996932178735733
1649794480.2632716,250,0.2019728422164917
1649794769.494401,251,0.20362146198749542
1649795073.4445744,252,0.2035851627588272
1649795364.925427,253,0.2005952149629593
1649795678.3386862,254,0.2023148536682129
1649795973.6150804,255,0.20144705474376678
1649796277.5258782,256,0.19955135881900787
1649796579.9474695,257,0.1975642591714859
1649796889.3031306,258,0.1986299753189087
1649797181.1026156,259,0.20125247538089752
1649797490.5900254,260,0.20062531530857086
